file	line	candidate	status	cover
apple-domains	1124	.iphone.pt	E: current ownership/use unverified; not added	
apple-domains	1125	.iphone.rs	E: current ownership/use unverified; not added	
apple-domains	1126	.iphone.ru	E: current ownership/use unverified; not added	
apple-domains	1127	.iphone.wang	E: current ownership/use unverified; not added	
apple-domains	1128	.iphone4.com	E: current ownership/use unverified; not added	
apple-domains	1129	.iphone4.com.br	E: current ownership/use unverified; not added	
apple-domains	1130	.iphone4s.com	E: current ownership/use unverified; not added	
apple-domains	1131	.iphone5.com	E: current ownership/use unverified; not added	
apple-domains	1132	.iphone5casescovers.com	E: current ownership/use unverified; not added	
apple-domains	1133	.iphone5s5case.com	E: current ownership/use unverified; not added	
apple-domains	1134	.iphoneacessorios.com.br	E: current ownership/use unverified; not added	
apple-domains	1135	.iphonecase2013.com	E: current ownership/use unverified; not added	
apple-domains	1136	.iphonecase5.com	E: current ownership/use unverified; not added	
apple-domains	1137	.iphonecases100.com	E: current ownership/use unverified; not added	
apple-domains	1138	.iphonecases5.com	E: current ownership/use unverified; not added	
apple-domains	1139	.iphoneclaro.com.br	E: current ownership/use unverified; not added	
apple-domains	1140	.iphonecollcase.com	E: current ownership/use unverified; not added	
apple-domains	1141	.iphonefc.com	E: current ownership/use unverified; not added	
apple-domains	1142	.iphonegermany.com	E: current ownership/use unverified; not added	
apple-domains	1143	.iphonehangzhou.com	E: current ownership/use unverified; not added	
apple-domains	1144	.iphoneimessage.com	E: current ownership/use unverified; not added	
apple-domains	1145	.iphoneplus.wang	E: current ownership/use unverified; not added	
apple-domains	1146	.iphonerip.net	E: current ownership/use unverified; not added	
apple-domains	1147	.iphonese.tv	E: current ownership/use unverified; not added	
apple-domains	1148	.iphoneunlockimei.com	E: current ownership/use unverified; not added	
apple-domains	1149	.iphonexs.tv	E: current ownership/use unverified; not added	
apple-domains	1150	.iphoto.eu	E: current ownership/use unverified; not added	
apple-domains	1151	.iphoto.no	E: current ownership/use unverified; not added	
apple-domains	1152	.iphoto.se	E: current ownership/use unverified; not added	
apple-domains	1153	.iphoto.wang	E: current ownership/use unverified; not added	
apple-domains	1154	.ipod.ca	E: current ownership/use unverified; not added	
apple-domains	1155	.ipod.ch	E: current ownership/use unverified; not added	
apple-domains	1156	.ipod.cm	E: current ownership/use unverified; not added	
apple-domains	1157	.ipod.co	E: current ownership/use unverified; not added	
apple-domains	1158	.ipod.co.nz	E: current ownership/use unverified; not added	
apple-domains	1159	.ipod.co.uk	E: current ownership/use unverified; not added	
apple-domains	1160	.ipod.co.za	E: current ownership/use unverified; not added	
apple-domains	1161	.ipod.com	E: current ownership/use unverified; not added	
apple-domains	1162	.ipod.com.au	E: current ownership/use unverified; not added	
apple-domains	1163	.ipod.com.cn	E: current ownership/use unverified; not added	
apple-domains	1164	.ipod.com.fr	E: current ownership/use unverified; not added	
apple-domains	1165	.ipod.com.hk	E: current ownership/use unverified; not added	
apple-domains	1166	.ipod.com.sg	E: current ownership/use unverified; not added	
apple-domains	1167	.ipod.com.tw	E: current ownership/use unverified; not added	
apple-domains	1168	.ipod.de	E: current ownership/use unverified; not added	
apple-domains	1169	.ipod.es	E: current ownership/use unverified; not added	
apple-domains	1170	.ipod.eu	E: current ownership/use unverified; not added	
apple-domains	1171	.ipod.fr	E: current ownership/use unverified; not added	
apple-domains	1172	.ipod.gr	E: current ownership/use unverified; not added	
apple-domains	1173	.ipod.hk	E: current ownership/use unverified; not added	
apple-domains	1174	.ipod.is	E: current ownership/use unverified; not added	
apple-domains	1175	.ipod.net	E: current ownership/use unverified; not added	
apple-domains	1176	.ipod.no	E: current ownership/use unverified; not added	
apple-domains	1177	.ipod.pk	E: current ownership/use unverified; not added	
apple-domains	1178	.ipod.rs	E: current ownership/use unverified; not added	
apple-domains	1179	.ipod.ru	E: current ownership/use unverified; not added	
apple-domains	1180	.ipod.tw	E: current ownership/use unverified; not added	
apple-domains	1181	.ipodcentre.nl	E: current ownership/use unverified; not added	
apple-domains	1182	.ipodcleaner.com	E: current ownership/use unverified; not added	
apple-domains	1183	.ipoditouch.com	E: current ownership/use unverified; not added	
apple-domains	1184	.ipodnano.com	E: current ownership/use unverified; not added	
apple-domains	1185	.ipodnano.net	E: current ownership/use unverified; not added	
apple-domains	1186	.ipodprices.com	E: current ownership/use unverified; not added	
apple-domains	1187	.ipodrip.ca	E: current ownership/use unverified; not added	
apple-domains	1188	.ipodrocks.com.au	E: current ownership/use unverified; not added	
apple-domains	1189	.ipods.com	E: current ownership/use unverified; not added	
apple-domains	1190	.ipodshop.com.au	E: current ownership/use unverified; not added	
apple-domains	1191	.ipodtouch.co	E: current ownership/use unverified; not added	
apple-domains	1192	.ipodtouch.com	E: current ownership/use unverified; not added	
apple-domains	1193	.ipple.com	E: current ownership/use unverified; not added	
apple-domains	1194	.ischool.com	E: current ownership/use unverified; not added	
apple-domains	1195	.islamiccenterofnewlondon.com	E: current ownership/use unverified; not added	
apple-domains	1196	.italiabeatsbydrdre.com	E: current ownership/use unverified; not added	
apple-domains	1197	.itools.info	E: current ownership/use unverified; not added	
apple-domains	1198	.itun.es	E: current ownership/use unverified; not added	
apple-domains	1199	.itunbes.com	E: current ownership/use unverified; not added	
apple-domains	1200	.ituneas.com	E: current ownership/use unverified; not added	
apple-domains	1201	.itunes-apple.cn	E: current ownership/use unverified; not added	
apple-domains	1202	.itunes-radio.net	E: current ownership/use unverified; not added	
apple-domains	1203	.itunes.ca	E: current ownership/use unverified; not added	
apple-domains	1204	.itunes.co	E: current ownership/use unverified; not added	
apple-domains	1205	.itunes.co.th	E: current ownership/use unverified; not added	
apple-domains	1206	.itunes.com	A: covered	DOMAIN-SUFFIX,itunes.com,DIRECT
apple-domains	1207	.itunes.com.edgekey.net	A: covered	DOMAIN-SUFFIX,itunes.com.edgekey.net,DIRECT
apple-domains	1208	.itunes.hk	E: current ownership/use unverified; not added	
apple-domains	1209	.itunes.mx	E: current ownership/use unverified; not added	
apple-domains	1210	.itunes.org	E: current ownership/use unverified; not added	
apple-domains	1211	.itunes.rio	E: current ownership/use unverified; not added	
apple-domains	1212	.itunes.us	E: current ownership/use unverified; not added	
apple-domains	1213	.itunes12days.com	E: current ownership/use unverified; not added	
apple-domains	1214	.itunesapple.cn	E: current ownership/use unverified; not added	
apple-domains	1215	.itunesessentials.com	E: current ownership/use unverified; not added	
apple-domains	1216	.itunesfestivals.com	E: current ownership/use unverified; not added	
apple-domains	1217	.itunesiradio.com	E: current ownership/use unverified; not added	
apple-domains	1218	.ituneslatino.com	E: current ownership/use unverified; not added	
apple-domains	1219	.ituneslogin.net	E: current ownership/use unverified; not added	
apple-domains	1220	.itunesmatch.com	E: current ownership/use unverified; not added	
apple-domains	1221	.itunesparty.com	E: current ownership/use unverified; not added	
apple-domains	1222	.itunesradio.cn	E: current ownership/use unverified; not added	
apple-domains	1223	.itunesradio.com	E: current ownership/use unverified; not added	
apple-domains	1224	.itunesradio.com.cn	E: current ownership/use unverified; not added	
apple-domains	1225	.itunesradio.rio	E: current ownership/use unverified; not added	
apple-domains	1226	.itunesradio.tv	E: current ownership/use unverified; not added	
apple-domains	1227	.itunesradio.tw	E: current ownership/use unverified; not added	
apple-domains	1228	.itunesstore.co	E: current ownership/use unverified; not added	
apple-domains	1229	.itunesu.com	E: current ownership/use unverified; not added	
apple-domains	1230	.itunesu.net	E: current ownership/use unverified; not added	
apple-domains	1231	.iutunes.com	E: current ownership/use unverified; not added	
apple-domains	1232	.iwork.com	E: current ownership/use unverified; not added	
apple-domains	1233	.iwork.se	E: current ownership/use unverified; not added	
apple-domains	1234	.iwork.wang	E: current ownership/use unverified; not added	
apple-domains	1235	.jetfuelapp.com	E: current ownership/use unverified; not added	
apple-domains	1236	.jetfuelapps.com	E: current ownership/use unverified; not added	
apple-domains	1237	.jkbeats.com	E: current ownership/use unverified; not added	
apple-domains	1238	.kickshatchannel.com	E: current ownership/use unverified; not added	
apple-domains	1239	.kobbeatssbydredk.com	E: current ownership/use unverified; not added	
apple-domains	1240	.kopfhorergunstigshop.com	E: current ownership/use unverified; not added	
apple-domains	1241	.latticedata.com	E: current ownership/use unverified; not added	
apple-domains	1242	.launchpad.wang	E: current ownership/use unverified; not added	
apple-domains	1243	.leecountytimes.com	E: current ownership/use unverified; not added	
apple-domains	1244	.lexuemei.com	E: current ownership/use unverified; not added	
apple-domains	1245	.livephotos.cn	E: current ownership/use unverified; not added	
apple-domains	1246	.livephotos.com.cn	E: current ownership/use unverified; not added	
apple-domains	1247	.livephotos.tv	E: current ownership/use unverified; not added	
apple-domains	1248	.lojaiphone.com.br	E: current ownership/use unverified; not added	
apple-domains	1249	.lovebeatsdr.com	E: current ownership/use unverified; not added	
apple-domains	1250	.lovemarca.com	E: current ownership/use unverified; not added	
apple-domains	1251	.ls.apple.com.edgesuite.net	A: covered	DOMAIN-SUFFIX,ls.apple.com.edgesuite.net,DIRECT
apple-domains	1252	.luckyissue.com	E: current ownership/use unverified; not added	
apple-domains	1253	.lyzsxx.com	E: current ownership/use unverified; not added	
apple-domains	1254	.mac-mini.com	E: current ownership/use unverified; not added	
apple-domains	1255	.mac.com	A: covered	DOMAIN-SUFFIX,mac.com,DIRECT
apple-domains	1256	.mac.com.au	E: current ownership/use unverified; not added	
apple-domains	1257	.mac.eu	E: current ownership/use unverified; not added	
apple-domains	1258	.mac.rs	E: current ownership/use unverified; not added	
apple-domains	1259	.mac.wang	E: current ownership/use unverified; not added	
apple-domains	1260	.macappsto.re	E: current ownership/use unverified; not added	
apple-domains	1261	.macbook.co	E: current ownership/use unverified; not added	
apple-domains	1262	.macbook.hk	E: current ownership/use unverified; not added	
apple-domains	1263	.macbook.tw	E: current ownership/use unverified; not added	
apple-domains	1264	.macbook.wang	E: current ownership/use unverified; not added	
apple-domains	1265	.macbookair.cn	E: current ownership/use unverified; not added	
apple-domains	1266	.macbookair.co.kr	E: current ownership/use unverified; not added	
apple-domains	1267	.macbookair.co.uk	E: current ownership/use unverified; not added	
apple-domains	1268	.macbookair.com	E: current ownership/use unverified; not added	
apple-domains	1269	.macbookair.com.au	E: current ownership/use unverified; not added	
apple-domains	1270	.macbookair.com.cn	E: current ownership/use unverified; not added	
apple-domains	1271	.macbookair.com.es	E: current ownership/use unverified; not added	
apple-domains	1272	.macbookair.es	E: current ownership/use unverified; not added	
apple-domains	1273	.macbookair.hk	E: current ownership/use unverified; not added	
apple-domains	1274	.macbookair.jp	E: current ownership/use unverified; not added	
apple-domains	1275	.macbookair.kr	E: current ownership/use unverified; not added	
apple-domains	1276	.macbookair.net	E: current ownership/use unverified; not added	
apple-domains	1277	.macbookpro.co	E: current ownership/use unverified; not added	
apple-domains	1278	.macbookpro.com	E: current ownership/use unverified; not added	
apple-domains	1279	.macbookpro.com.au	E: current ownership/use unverified; not added	
apple-domains	1280	.macbookpro.net	E: current ownership/use unverified; not added	
apple-domains	1281	.macbookpro.us	E: current ownership/use unverified; not added	
apple-domains	1282	.macbookpros.com	E: current ownership/use unverified; not added	
apple-domains	1283	.macbooksale.com	E: current ownership/use unverified; not added	
apple-domains	1284	.macboxset.com	E: current ownership/use unverified; not added	
apple-domains	1285	.mach-os.com	E: current ownership/use unverified; not added	
apple-domains	1286	.mach-os.net	E: current ownership/use unverified; not added	
apple-domains	1287	.machos.net	E: current ownership/use unverified; not added	
apple-domains	1288	.macintosh.eu	E: current ownership/use unverified; not added	
apple-domains	1289	.macintoshsoftware.com	E: current ownership/use unverified; not added	
apple-domains	1290	.macmini.com	E: current ownership/use unverified; not added	
apple-domains	1291	.macos.com.au	E: current ownership/use unverified; not added	
apple-domains	1292	.macosforge.org	E: current ownership/use unverified; not added	
apple-domains	1293	.macossierra.com	E: current ownership/use unverified; not added	
apple-domains	1294	.macosx.info	E: current ownership/use unverified; not added	
apple-domains	1295	.macosxlion.com	E: current ownership/use unverified; not added	
apple-domains	1296	.macpazar.com	E: current ownership/use unverified; not added	
apple-domains	1297	.macreach.com	E: current ownership/use unverified; not added	
apple-domains	1298	.macreach.net	E: current ownership/use unverified; not added	
apple-domains	1299	.macruby.com	E: current ownership/use unverified; not added	
apple-domains	1300	.macruby.net	E: current ownership/use unverified; not added	
apple-domains	1301	.macruby.org	E: current ownership/use unverified; not added	
apple-domains	1302	.mairbeats.com	E: current ownership/use unverified; not added	
apple-domains	1303	.makeeu.com	E: current ownership/use unverified; not added	
apple-domains	1304	.mallheadphone.com	E: current ownership/use unverified; not added	
apple-domains	1305	.mbeats-tech.com	E: current ownership/use unverified; not added	
apple-domains	1306	.mbheadphone.com	E: current ownership/use unverified; not added	
apple-domains	1307	.me.com	A: covered	DOMAIN-SUFFIX,me.com,DIRECT
apple-domains	1308	.micstl.com	E: current ownership/use unverified; not added	
apple-domains	1309	.mmonsterheadphones.net	E: current ownership/use unverified; not added	
apple-domains	1310	.mobileme.dk	E: current ownership/use unverified; not added	
apple-domains	1311	.monbeats2013.com	E: current ownership/use unverified; not added	
apple-domains	1312	.monster-beats-by-dr-dre.com	E: current ownership/use unverified; not added	
apple-domains	1313	.monster-beats-headphones.com	E: current ownership/use unverified; not added	
apple-domains	1314	.monsterbeats-cheap.com	E: current ownership/use unverified; not added	
apple-domains	1315	.monsterbeats-headphone.com	E: current ownership/use unverified; not added	
apple-domains	1316	.monsterbeats-onsale.com	E: current ownership/use unverified; not added	
apple-domains	1317	.monsterbeats-solo.com	E: current ownership/use unverified; not added	
apple-domains	1318	.monsterbeats-solo.net	E: current ownership/use unverified; not added	
apple-domains	1319	.monsterbeats365buy.com	E: current ownership/use unverified; not added	
apple-domains	1320	.monsterbeats8beatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	1321	.monsterbeatsale.com	E: current ownership/use unverified; not added	
apple-domains	1322	.monsterbeatsalestore.com	E: current ownership/use unverified; not added	
apple-domains	1323	.monsterbeatsau.com	E: current ownership/use unverified; not added	
apple-domains	1324	.monsterbeatsbydrdre-nz.com	E: current ownership/use unverified; not added	
apple-domains	1325	.monsterbeatsbydrdre-usa.com	E: current ownership/use unverified; not added	
apple-domains	1326	.monsterbeatsbydrdrecanada.com	E: current ownership/use unverified; not added	
apple-domains	1327	.monsterbeatsbydrdrestudio.com	E: current ownership/use unverified; not added	
apple-domains	1328	.monsterbeatsbydre-nz.com	E: current ownership/use unverified; not added	
apple-domains	1329	.monsterbeatsbydre-usa.com	E: current ownership/use unverified; not added	
apple-domains	1330	.monsterbeatsbydre2015.com	E: current ownership/use unverified; not added	
apple-domains	1331	.monsterbeatsbydreaustraliacheap.com	E: current ownership/use unverified; not added	
apple-domains	1332	.monsterbeatsbydrebilligde.com	E: current ownership/use unverified; not added	
apple-domains	1333	.monsterbeatsbydrefactory.com	E: current ownership/use unverified; not added	
apple-domains	1334	.monsterbeatsbydrenew.com	E: current ownership/use unverified; not added	
apple-domains	1335	.monsterbeatsbydres.com	E: current ownership/use unverified; not added	
apple-domains	1336	.monsterbeatsbydreshop.com	E: current ownership/use unverified; not added	
apple-domains	1337	.monsterbeatscasques.com	E: current ownership/use unverified; not added	
apple-domains	1338	.monsterbeatscommunity.com	E: current ownership/use unverified; not added	
apple-domains	1339	.monsterbeatsdrdrecheap.com	E: current ownership/use unverified; not added	
apple-domains	1340	.monsterbeatsfactory.net	E: current ownership/use unverified; not added	
apple-domains	1341	.monsterbeatsfinland.com	E: current ownership/use unverified; not added	
apple-domains	1342	.monsterbeatsforsale.com	E: current ownership/use unverified; not added	
apple-domains	1343	.monsterbeatsheadphone.com	E: current ownership/use unverified; not added	
apple-domains	1344	.monsterbeatsheadphones.net	E: current ownership/use unverified; not added	
apple-domains	1345	.monsterbeatshere.com	E: current ownership/use unverified; not added	
apple-domains	1346	.monsterbeatsitaly.com	E: current ownership/use unverified; not added	
apple-domains	1347	.monsterbeatsmall.com	E: current ownership/use unverified; not added	
apple-domains	1348	.monsterbeatsnegozi.net	E: current ownership/use unverified; not added	
apple-domains	1349	.monsterbeatsok.com	E: current ownership/use unverified; not added	
apple-domains	1350	.monsterbeatsonlinestoreuk.com	E: current ownership/use unverified; not added	
apple-domains	1351	.monsterbeatsoutlet.us	E: current ownership/use unverified; not added	
apple-domains	1352	.monsterbeatspascher.net	E: current ownership/use unverified; not added	
apple-domains	1353	.monsterbeatsru.com	E: current ownership/use unverified; not added	
apple-domains	1354	.monsterbeatssales.com	E: current ownership/use unverified; not added	
apple-domains	1355	.monsterbeatssalg.com	E: current ownership/use unverified; not added	
apple-domains	1356	.monsterbeatsshops.net	E: current ownership/use unverified; not added	
apple-domains	1357	.monsterbeatsstore.com	E: current ownership/use unverified; not added	
apple-domains	1358	.monsterbeatssydneyaustralia.com	E: current ownership/use unverified; not added	
apple-domains	1359	.monsterbeatstang.com	E: current ownership/use unverified; not added	
apple-domains	1360	.monsterbeatstienda.com	E: current ownership/use unverified; not added	
apple-domains	1361	.monsterbeatstudio.com	E: current ownership/use unverified; not added	
apple-domains	1362	.monsterbydrebeat.com	E: current ownership/use unverified; not added	
apple-domains	1363	.monstercasquebeatspascher.net	E: current ownership/use unverified; not added	
apple-domains	1364	.monstercheapbeatss.com	E: current ownership/use unverified; not added	
apple-domains	1365	.monsterdrebeats-canada.net	E: current ownership/use unverified; not added	
apple-domains	1366	.monsterdrebeats-usa.com	E: current ownership/use unverified; not added	
apple-domains	1367	.monsterdrebeats-usa.net	E: current ownership/use unverified; not added	
apple-domains	1368	.monsterheadphone.net	E: current ownership/use unverified; not added	
apple-domains	1369	.monsterproduct.net	E: current ownership/use unverified; not added	
apple-domains	1370	.monstersbeatbydres.com	E: current ownership/use unverified; not added	
apple-domains	1371	.monstersdebea.com	E: current ownership/use unverified; not added	
apple-domains	1372	.monstershopcheapbeats.net	E: current ownership/use unverified; not added	
apple-domains	1373	.moreheadphones.com	E: current ownership/use unverified; not added	
apple-domains	1374	.mr-apple.com.tw	E: current ownership/use unverified; not added	
apple-domains	1375	.ms4dre.com	E: current ownership/use unverified; not added	
apple-domains	1376	.musickit.net	A: covered	DOMAIN-SUFFIX,musickit.net,DIRECT
apple-domains	1377	.myappleid.com	E: current ownership/use unverified; not added	
apple-domains	1378	.mybeatsbydrestudio.com	E: current ownership/use unverified; not added	
apple-domains	1379	.mybeatsbydreuk.com	E: current ownership/use unverified; not added	
apple-domains	1380	.mybeatscheapbydre.com	E: current ownership/use unverified; not added	
apple-domains	1381	.myferrariheadphones.com	E: current ownership/use unverified; not added	
apple-domains	1382	.myicloud.net	E: current ownership/use unverified; not added	
apple-domains	1383	.myipod.net	E: current ownership/use unverified; not added	
apple-domains	1384	.mylcloud.net	E: current ownership/use unverified; not added	
apple-domains	1385	.mzstatic.com	A: covered	DOMAIN-SUFFIX,mzstatic.com,DIRECT
apple-domains	1386	.namemybeats.com	E: current ownership/use unverified; not added	
apple-domains	1387	.neborder.com	E: current ownership/use unverified; not added	
apple-domains	1388	.negozimonsterbeats.com	E: current ownership/use unverified; not added	
apple-domains	1389	.negoziomonsterbeats.com	E: current ownership/use unverified; not added	
apple-domains	1390	.newbeatsblackfriday.com	E: current ownership/use unverified; not added	
apple-domains	1391	.newbemany.com	E: current ownership/use unverified; not added	
apple-domains	1392	.newdrediscount.com	E: current ownership/use unverified; not added	
apple-domains	1393	.newestbeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	1394	.newlysprung.net	E: current ownership/use unverified; not added	
apple-domains	1395	.newmonst1erbeatsto1re.com	E: current ownership/use unverified; not added	
apple-domains	1396	.newmonsterbeatsheadphones.com	E: current ownership/use unverified; not added	
apple-domains	1397	.newschristmasshopping.com	E: current ownership/use unverified; not added	
apple-domains	1398	.newton.com	E: current ownership/use unverified; not added	
apple-domains	1399	.next.com	E: current ownership/use unverified; not added	
apple-domains	1400	.nflhotsalejerseys.com	E: current ownership/use unverified; not added	
apple-domains	1401	.nicesshop.net	E: current ownership/use unverified; not added	
apple-domains	1402	.offerairjordanlebron.com	E: current ownership/use unverified; not added	
apple-domains	1403	.officialbeatsbydreshop.com	E: current ownership/use unverified; not added	
apple-domains	1404	.officialbeatsbydrestore.com	E: current ownership/use unverified; not added	
apple-domains	1405	.officialdrdre.com	E: current ownership/use unverified; not added	
apple-domains	1406	.officialheadphone.com	E: current ownership/use unverified; not added	
apple-domains	1407	.offrezdesipods.com	E: current ownership/use unverified; not added	
apple-domains	1408	.ogameblog.com	E: current ownership/use unverified; not added	
apple-domains	1409	.onbeatsbydresale.com	E: current ownership/use unverified; not added	
apple-domains	1410	.onlineapplestore.com	E: current ownership/use unverified; not added	
apple-domains	1411	.onlinemonsterbeatsonsale.com	E: current ownership/use unverified; not added	
apple-domains	1412	.onlyiphone5case.com	E: current ownership/use unverified; not added	
apple-domains	1413	.onsalekey.com	E: current ownership/use unverified; not added	
apple-domains	1414	.onsaletrend.com	E: current ownership/use unverified; not added	
apple-domains	1415	.organicfruitapps.com	E: current ownership/use unverified; not added	
apple-domains	1416	.outletbeatsshop.com	E: current ownership/use unverified; not added	
apple-domains	1417	.overapple.com	E: current ownership/use unverified; not added	
apple-domains	1418	.pascherbeatsmonster.com	E: current ownership/use unverified; not added	
apple-domains	1419	.paulsimon-music.com	E: current ownership/use unverified; not added	
apple-domains	1420	.perfectkickz.net	E: current ownership/use unverified; not added	
apple-domains	1421	.personeelsland.com	E: current ownership/use unverified; not added	
apple-domains	1422	.picknicekicks.net	E: current ownership/use unverified; not added	
apple-domains	1423	.pickshoesclothes.com	E: current ownership/use unverified; not added	
apple-domains	1424	.pillbeatsblackfridaysale.com	E: current ownership/use unverified; not added	
apple-domains	1425	.pocketbiketrader.com	E: current ownership/use unverified; not added	
apple-domains	1426	.powerbeats2wireless.com	E: current ownership/use unverified; not added	
apple-domains	1427	.powerbeatsbydrdre.com	E: current ownership/use unverified; not added	
apple-domains	1428	.powerbeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	1429	.powerbook.eu	E: current ownership/use unverified; not added	
apple-domains	1430	.promonsterbeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	1431	.prostudiobeatscybersale.com	E: current ownership/use unverified; not added	
apple-domains	1432	.pullstring.net	E: current ownership/use unverified; not added	
apple-domains	1433	.quatrowireless.com	E: current ownership/use unverified; not added	
apple-domains	1434	.quicktime.cc	E: current ownership/use unverified; not added	
apple-domains	1435	.quicktime.com	E: current ownership/use unverified; not added	
apple-domains	1436	.quicktime.com.au	E: current ownership/use unverified; not added	
apple-domains	1437	.quicktime.eu	E: current ownership/use unverified; not added	
apple-domains	1438	.quicktime.net	E: current ownership/use unverified; not added	
apple-domains	1439	.quicktime.tv	E: current ownership/use unverified; not added	
apple-domains	1440	.qwapi.com	E: current ownership/use unverified; not added	
apple-domains	1441	.rbsgr.com	E: current ownership/use unverified; not added	
apple-domains	1442	.reform-apple.com	E: current ownership/use unverified; not added	
apple-domains	1443	.repsneakermall.com	E: current ownership/use unverified; not added	
apple-domains	1444	.repswing.com	E: current ownership/use unverified; not added	
apple-domains	1445	.researchandcare.org	E: current ownership/use unverified; not added	
apple-domains	1446	.researchkit.cn	E: current ownership/use unverified; not added	
apple-domains	1447	.researchkit.com.cn	E: current ownership/use unverified; not added	
apple-domains	1448	.researchkit.hk	E: current ownership/use unverified; not added	
apple-domains	1449	.researchkit.net	E: current ownership/use unverified; not added	
apple-domains	1450	.researchkit.org	E: current ownership/use unverified; not added	
apple-domains	1451	.researchkit.tv	E: current ownership/use unverified; not added	
apple-domains	1452	.safebrowsing.apple	A: covered	DOMAIN-SUFFIX,apple,DIRECT
apple-domains	1453	.salebeatslasteststyle4you.com	E: current ownership/use unverified; not added	
apple-domains	1454	.saleblackfridaydrebeats.com	E: current ownership/use unverified; not added	
apple-domains	1455	.salecheaphandbags.com	E: current ownership/use unverified; not added	
apple-domains	1456	.samebags.com	E: current ownership/use unverified; not added	
apple-domains	1457	.sanvaras.com	E: current ownership/use unverified; not added	
apple-domains	1458	.scnshop.cc	E: current ownership/use unverified; not added	
apple-domains	1459	.services-apple.net	E: current ownership/use unverified; not added	
apple-domains	1460	.servicetalk.io	E: current ownership/use unverified; not added	
apple-domains	1461	.shazam.com	B: official current service; added	DOMAIN-SUFFIX,shazam.com,DIRECT
apple-domains	1462	.shoers.com	E: current ownership/use unverified; not added	
apple-domains	1463	.shoestop2.com	E: current ownership/use unverified; not added	
apple-domains	1464	.shop-headphones.net	E: current ownership/use unverified; not added	
apple-domains	1465	.shopbeatsdre.com	E: current ownership/use unverified; not added	
apple-domains	1466	.shopbydre.com	E: current ownership/use unverified; not added	
apple-domains	1467	.shopcustomizedbeats.com	E: current ownership/use unverified; not added	
apple-domains	1468	.shopdrebeats.com	E: current ownership/use unverified; not added	
apple-domains	1469	.shopmonsterbeats.com	E: current ownership/use unverified; not added	
apple-domains	1470	.shopping-days.net	E: current ownership/use unverified; not added	
apple-domains	1471	.shoppinguheadphones.com	E: current ownership/use unverified; not added	
apple-domains	1472	.simplyipod.com	E: current ownership/use unverified; not added	
apple-domains	1473	.siri.com	E: current ownership/use unverified; not added	
apple-domains	1474	.sneaker666.com	E: current ownership/use unverified; not added	
apple-domains	1475	.sneakerpage.net	E: current ownership/use unverified; not added	
apple-domains	1476	.sneakerskick.com	E: current ownership/use unverified; not added	
apple-domains	1477	.solostudioksale.com	E: current ownership/use unverified; not added	
apple-domains	1478	.soso7778.com	E: current ownership/use unverified; not added	
apple-domains	1479	.specialtyheadphones.com	E: current ownership/use unverified; not added	
apple-domains	1480	.spektral.cc	E: current ownership/use unverified; not added	
apple-domains	1481	.spiritclubs.com	E: current ownership/use unverified; not added	
apple-domains	1482	.store.apple.com.edgekey.net	A: covered	DOMAIN-SUFFIX,apple.com.edgekey.net,DIRECT
apple-domains	1483	.straightouttasomewhere.com	E: current ownership/use unverified; not added	
apple-domains	1484	.studiobeatsbydrdre.com	E: current ownership/use unverified; not added	
apple-domains	1485	.sulwerphoto.com	E: current ownership/use unverified; not added	
apple-domains	1486	.sunglassessale2014.com	E: current ownership/use unverified; not added	
apple-domains	1487	.superearsenjoy.com	E: current ownership/use unverified; not added	
apple-domains	1488	.supplybestjerseys.com	E: current ownership/use unverified; not added	
apple-domains	1489	.sustainthesound.com	E: current ownership/use unverified; not added	
apple-domains	1490	.sverigebeatsbydrdre.com	E: current ownership/use unverified; not added	
apple-domains	1491	.swift.org	E: current ownership/use unverified; not added	
apple-domains	1492	.swiftui.cn	E: current ownership/use unverified; not added	
apple-domains	1493	.swiftui.com.cn	E: current ownership/use unverified; not added	
apple-domains	1494	.szcheapmonsterheadphones.com	E: current ownership/use unverified; not added	
apple-domains	1495	.szwinnertechnology.com	E: current ownership/use unverified; not added	
apple-domains	1496	.takegoto.com	E: current ownership/use unverified; not added	
apple-domains	1497	.texture.com	E: current ownership/use unverified; not added	
apple-domains	1498	.the-monster-beats.com	E: current ownership/use unverified; not added	
apple-domains	1499	.thebeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	1500	.thebeatsbydre.net	E: current ownership/use unverified; not added	
apple-domains	1501	.thebeatsheadphonesale.com	E: current ownership/use unverified; not added	
apple-domains	1502	.theuab.net	E: current ownership/use unverified; not added	
apple-domains	1503	.thinkdifferent.us	E: current ownership/use unverified; not added	
apple-domains	1504	.topbeatsbydrdreoutlet.com	E: current ownership/use unverified; not added	
apple-domains	1505	.topbeatsdealer.com	E: current ownership/use unverified; not added	
apple-domains	1506	.topbeatsforsale.com	E: current ownership/use unverified; not added	
apple-domains	1507	.touchid.tv	E: current ownership/use unverified; not added	
apple-domains	1508	.touchid.wang	E: current ownership/use unverified; not added	
apple-domains	1509	.tracking-location.com	E: current ownership/use unverified; not added	
apple-domains	1510	.tradevip1.com	E: current ownership/use unverified; not added	
apple-domains	1511	.truedepth3d.com	E: current ownership/use unverified; not added	
